scorer,,,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith
bodyparts,,,glottis_left_1,glottis_left_1,glottis_left_2,glottis_left_2,glottis_left_3,glottis_left_3,glottis_left_4,glottis_left_4,glottis_left_5,glottis_left_5,glottis_left_6,glottis_left_6,glottis_right_1,glottis_right_1,glottis_right_2,glottis_right_2,glottis_right_3,glottis_right_3,glottis_right_4,glottis_right_4,glottis_right_5,glottis_right_5,glottis_right_6,glottis_right_6,alar_edge_1,alar_edge_1,alar_edge_2,alar_edge_2,alar_edge_3,alar_edge_3,alar_edge_4,alar_edge_4,alar_edge_5,alar_edge_5,EG_1,EG_1,EG_2,EG_2,EG_3,EG_3,EG_4,EG_4,EG_5,EG_5
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ST302#001_rotated,img0053.png,259.41460301894733,244.87611714284168,259.4146030189474,269.7999290123723,261.33181931660357,292.8065245842466,261.33181931660357,313.89590385846475,261.33181931660357,333.70713893424545,258.7755309197287,356.0746624069011,259.4146030189474,246.15426134127915,260.0536749657994,269.16085691315357,262.60996336267436,288.3330198897155,263.88810756111184,309.42239916393373,260.6927470650181,333.70713893424556,258.77553076736194,356.0746624069012,188.4775998533014,262.77013592096625,218.51398866894849,248.07147763893596,258.7755309197287,241.04168454753,294.5635684759776,252.54498233346646,319.4873803455081,273.63436160768396,168.66636462515402,189.9159166100307,210.2060510743716,164.99210474050014,258.7755306149953,161.15767214518726,306.7059380564002,174.57818622878057,359.748922291555,207.80993538815457
labeled-data,ST302#001_rotated,img0206.png,258.77553091972857,245.5151892420604,259.4146030189474,269.7999290123723,261.33181931660357,292.8065245842466,261.33181931660357,313.89590385846475,257.4973867212912,333.70713893424545,256.85831462207244,356.0746624069011,259.4146030189474,246.15426134127915,260.0536749657994,269.16085691315357,264.52717966033055,288.3330198897155,265.805323858768,309.42239916393373,257.49738656892447,333.70713893424556,256.219242370487,356.71373450611986,187.8385277540827,262.77013592096625,218.51398866894849,248.07147763893596,258.7755309197287,241.04168454753,294.5635684759776,251.90591023424776,318.84830824628943,273.63436160768464,166.7491483274978,190.55498870924944,210.2060510743716,165.63117683971888,258.7755306149953,161.796744244406,309.26222645327516,175.85633042721804,362.94428278764866,209.08807958659202
labeled-data,ST302#001_rotated,img0226.png,258.77553091972857,245.5151892420604,259.4146030189474,269.7999290123723,261.33181931660357,292.8065245842466,260.0536751181661,313.89590385846475,257.4973867212912,333.70713893424545,256.85831462207244,356.0746624069011,258.7755309197287,246.15426134127915,260.0536749657994,269.16085691315357,265.16625175954925,287.6939477904968,267.0834680572055,309.42239916393373,257.49738656892447,333.70713893424556,256.219242370487,356.71373450611986,187.8385277540827,263.40920802018496,218.51398866894849,248.07147763893596,258.7755309197287,241.04168454753,293.28542427754013,251.90591023424776,318.20923614707067,274.27343370690335,162.9147157321854,191.83313290768692,210.2060510743716,165.63117683971888,259.414602714214,160.51860004596855,309.90129855249387,174.57818622878057,363.58335488686737,208.44900748737328
labeled-data,ST302#001_rotated,img0364.png,258.13645882050986,245.5151892420604,259.4146030189474,269.7999290123723,250.4675936298851,292.8065245842466,250.4675936298851,313.89590385846475,257.4973867212912,333.70713893424545,256.85831462207244,356.0746624069011,258.1364588205099,246.15426134127915,263.88810756111184,267.8827127147161,275.391405347049,288.3330198897155,272.83511695017404,309.42239916393373,257.49738656892447,333.70713893424556,256.85831446970576,356.71373450611986,187.19945565486395,261.4919917225288,218.51398866894849,248.07147763893596,258.7755309197287,240.40261244831126,292.64635217832137,252.54498233346646,315.6529477501958,275.5515779053409,162.9147157321854,191.83313290768692,210.2060510743716,164.99210474050014,259.414602714214,160.51860004596855,309.90129855249387,174.57818622878057,363.58335488686737,208.44900748737328
labeled-data,ST302#001_rotated,img0470.png,256.85831462207244,245.51518924206047,250.4675936298851,269.7999290123723,244.71594473691653,292.8065245842466,246.6331610345727,313.89590385846475,254.30202622519752,333.70713893424545,253.66295412597876,355.43559030768233,258.7755309197287,246.15426134127915,267.7225403087909,267.88271271471604,278.58676584314264,287.6939477904968,275.391405347049,309.42239916393373,256.85831446970576,333.70713893424556,253.66295397361213,356.0746624069012,187.19945565486395,261.4919917225288,218.51398866894849,248.07147763893596,258.7755309197287,240.40261244831126,292.00728007910266,251.90591023424776,315.6529477501958,275.5515779053409,162.9147157321854,191.83313290768692,210.2060510743716,165.63117683971848,258.13645851577655,163.07488844284347,309.90129855249387,173.93911412956183,365.5005711845236,205.89271909049833
labeled-data,ST302#001_rotated,img0491.png,256.85831462207244,245.51518924206047,249.82852153066636,269.16085691315357,242.79872843926032,292.1674524850279,245.99408893535397,313.89590385846475,254.30202622519752,333.70713893424545,253.66295412597876,355.43559030768233,258.1364588205099,246.15426134127915,267.0834682095722,267.2436406154973,278.58676584314264,287.6939477904968,275.391405347049,309.42239916393373,258.77553076736194,333.70713893424556,254.30202607283084,356.0746624069012,186.56038355564522,261.4919917225288,219.15306076816722,246.7933334404985,258.7755309197287,240.40261244831126,292.00728007910266,251.90591023424776,315.6529477501958,275.5515779053409,162.9147157321854,191.83313290768692,210.2060510743716,165.63117683971848,257.49738641655784,162.43581634362474,309.90129855249387,173.93911412956183,365.5005711845236,206.53179118971707
labeled-data,ST302#001_rotated,img0577.png,255.58017042363494,246.1542613412792,244.0768726376978,268.5217848139348,237.68615164551045,292.1674524850279,242.15965634004158,313.25683175924604,245.99408893535397,333.70713893424545,253.66295412597876,355.43559030768233,258.7755309197287,246.15426134127915,270.27882870566583,266.60456851627856,280.5039821407988,287.6939477904968,276.66954954548646,309.42239916393373,262.60996336267436,333.0680668350268,254.30202607283084,356.0746624069012,186.56038355564522,261.4919917225288,219.15306076816722,246.7933334404985,258.7755309197287,241.04168454753,292.0072800791027,251.90591023424855,315.6529477501958,275.5515779053409,162.9147157321854,191.83313290768692,210.2060510743716,165.63117683971848,256.8583143173391,161.796744244406,309.90129855249387,173.93911412956183,365.5005711845236,206.53179118971707
labeled-data,ST302#001_rotated,img0717.png,254.94109832441623,246.1542613412792,240.8815121416041,268.5217848139348,233.85171905019806,291.5283803858092,239.60336794316666,313.25683175924604,245.35501683613523,333.70713893424545,253.02388202676005,355.43559030768233,260.69274721738486,246.15426134127915,272.8351171025408,266.60456851627856,281.1430542400176,287.0548756912781,277.30862164470517,310.0614712631524,264.52717966033055,332.42899473580803,254.30202607283084,356.0746624069012,184.643167257989,260.2138475240913,217.8749164173631,246.79333344049792,258.77553076736194,241.04168454752934,291.3682078275173,253.18405443268526,315.65294759782915,274.9125058061221,162.9147157321854,192.47220500690565,210.2060510743716,168.82653733581216,257.49738641655784,164.99210474049968,309.26222645327516,178.41261882409296,364.22242698608613,211.0052958842482
