scorer,,,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith
bodyparts,,,glottis_left_1,glottis_left_1,glottis_left_2,glottis_left_2,glottis_left_3,glottis_left_3,glottis_left_4,glottis_left_4,glottis_left_5,glottis_left_5,glottis_left_6,glottis_left_6,glottis_right_1,glottis_right_1,glottis_right_2,glottis_right_2,glottis_right_3,glottis_right_3,glottis_right_4,glottis_right_4,glottis_right_5,glottis_right_5,glottis_right_6,glottis_right_6,alar_edge_1,alar_edge_1,alar_edge_2,alar_edge_2,alar_edge_3,alar_edge_3,alar_edge_4,alar_edge_4,alar_edge_5,alar_edge_5,EG_1,EG_1,EG_2,EG_2,EG_3,EG_3,EG_4,EG_4,EG_5,EG_5
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ST306#009_rotated,img0027.png,265.32724794813464,184.66298613354024,258.0309832002469,210.6052607926966,253.16680670165513,234.11544720255714,243.43845370447147,258.4363296955162,248.30263020306327,281.13582002227804,256.40959103404964,303.83531034903984,270.1914244467265,183.8522900504416,281.5411696101073,208.98386862649937,292.89091477348836,235.73683936875437,283.16256177630464,259.24702577861484,267.75933619743057,281.94651610537665,264.51655186503604,301.40322209974397,176.15067880728458,231.6833589532612,215.0640907960192,229.25127070396528,249.11332628616194,225.1977902884721,292.08021869038964,218.712221623683,320.45458159884197,208.1731725434007,140.48005115094455,195.2020352138225,184.25763963827094,168.4490644715675,245.0598458706687,145.74957414480568,305.05135601996784,148.18166239410158,355.31451317208337,185.47368221663888
labeled-data,ST306#009_rotated,img0230.png,264.51655186503604,184.66298613354024,258.03098320024696,210.60526079269664,253.97750278475377,234.1154472025571,244.2491497875701,257.6256336124176,248.3026302030633,281.13582002227804,253.1668067016551,303.83531034903984,267.75933619743057,183.04159396734298,275.86629702841697,212.2266529588939,283.1625617763047,236.547535451853,279.1090813608115,259.24702577861484,265.3272479481347,282.7572121884753,261.27376753264144,301.40322209974397,181.82555138897504,235.73683936875437,216.6854829622164,234.92614328565574,250.7347184523592,233.30475111945847,283.97325785940325,230.87266287016254,313.1583168509542,221.95500595607754,137.23726681855,193.58064304762524,180.20415922277778,167.63836838846888,244.2491497875701,145.74957414480568,305.8620521030665,148.18166239410158,356.9359053382806,187.9057704659348
labeled-data,ST306#009_rotated,img0419.png,262.8951596988387,184.66298613354024,253.97750278475377,210.60526079269664,251.54541453545784,234.92614328565574,241.81706153827417,257.6256336124176,248.3026302030633,281.13582002227804,253.1668067016551,303.83531034903984,265.3272479481347,183.8522900504416,269.38072836362784,213.03734904199254,280.73047352700877,237.35823153495164,273.43420877912104,260.8684179448121,266.1379440312333,282.7572121884753,261.27376753264144,301.40322209974397,181.82555138897504,235.73683936875437,216.6854829622164,234.92614328565574,250.7347184523592,233.30475111945847,281.54116961010743,230.0619667870639,309.91553251855964,225.1977902884721,135.61587465235274,192.7699469645266,180.20415922277778,166.8276723053702,244.2491497875701,144.12818197860838,305.8620521030665,148.18166239410158,356.9359053382806,187.9057704659348
labeled-data,ST306#009_rotated,img0547.png,259.6523753664442,184.66298613354024,252.3561106185565,210.60526079269664,249.1133262861619,235.73683936875437,241.81706153827417,257.6256336124176,247.49193411996464,281.13582002227804,253.1668067016551,303.83531034903984,262.89515969883877,184.66298613354024,267.75933619743057,213.03734904199254,280.73047352700877,237.35823153495164,273.43420877912104,260.8684179448121,265.3272479481347,282.7572121884753,261.27376753264144,301.40322209974397,181.82555138897504,235.73683936875437,216.6854829622164,237.35823153495164,248.30263020306327,234.1154472025571,281.54116961010743,230.0619667870639,310.72622860165836,225.1977902884721,135.61587465235274,192.7699469645266,180.20415922277778,166.8276723053702,244.2491497875701,141.69609372931248,305.8620521030665,148.18166239410158,356.9359053382806,187.9057704659348
labeled-data,ST306#009_rotated,img0704.png,259.6523753664442,185.47368221663888,252.3561106185565,210.60526079269664,249.1133262861619,235.73683936875437,240.1956693720769,257.6256336124176,245.87054195376737,281.13582002227804,253.1668067016551,303.83531034903984,262.0844636157401,184.66298613354024,267.75933619743057,213.03734904199254,278.29838527771284,237.35823153495164,271.0021205298251,261.6791140279107,265.3272479481347,282.7572121884753,261.27376753264144,301.40322209974397,182.63624747207368,235.73683936875437,216.6854829622164,237.35823153495164,248.30263020306327,234.1154472025571,279.9197774439101,230.0619667870639,309.91553251855964,226.81918245466937,135.61587465235274,192.7699469645266,180.20415922277778,166.8276723053702,244.2491497875701,142.5067898124111,305.8620521030665,148.18166239410158,356.9359053382806,187.9057704659348
labeled-data,ST306#009_rotated,img1075.png,258.84167928334557,185.47368221663888,249.92402236926057,213.03734904199254,249.1133262861619,235.73683936875437,240.1956693720769,257.6256336124176,245.87054195376737,281.13582002227804,253.1668067016551,303.83531034903984,261.2737675326415,185.47368221663888,267.75933619743057,213.03734904199254,275.05560094531825,238.16892761805028,271.81281661292377,261.6791140279107,265.3272479481347,282.7572121884753,261.27376753264144,301.40322209974397,182.63624747207368,235.73683936875437,216.6854829622164,237.35823153495164,247.4919341199646,235.73683936875437,279.9197774439101,230.0619667870639,308.29414035236243,229.25127070396528,135.61587465235274,192.7699469645266,180.20415922277778,166.8276723053702,244.2491497875701,142.5067898124111,305.8620521030665,148.18166239410158,356.9359053382806,187.9057704659348
labeled-data,ST306#009_rotated,img1225.png,257.22028711714825,186.2843782997375,248.3026302030633,213.03734904199254,247.49193411996464,235.73683936875437,241.00636545517557,257.6256336124176,245.87054195376737,283.5679082715739,251.54541453545784,304.6460064321385,261.2737675326415,185.47368221663888,267.75933619743057,213.03734904199254,271.0021205298251,238.97962370114894,267.75933619743057,262.4898101110094,265.3272479481347,282.7572121884753,261.27376753264144,301.40322209974397,182.63624747207368,235.73683936875437,216.6854829622164,237.35823153495164,247.4919341199646,237.35823153495164,279.1090813608115,231.6833589532612,306.6727481861651,229.25127070396528,135.61587465235274,192.7699469645266,180.20415922277778,166.8276723053702,244.2491497875701,142.5067898124111,305.8620521030665,148.9923584772002,356.9359053382806,187.9057704659348
labeled-data,ST306#009_rotated,img1433.png,257.22028711714825,186.2843782997375,248.3026302030633,213.03734904199254,247.49193411996464,236.547535451853,241.00636545517557,257.6256336124176,245.87054195376737,283.5679082715739,251.54541453545784,304.6460064321385,258.84167928334557,186.2843782997375,267.75933619743057,213.84804512509118,271.0021205298251,238.97962370114894,267.75933619743057,262.4898101110094,264.51655186503604,283.5679082715739,261.27376753264144,301.40322209974397,182.63624747207368,235.73683936875437,216.6854829622164,237.35823153495164,247.4919341199646,237.35823153495164,279.1090813608115,231.6833589532612,306.6727481861651,229.25127070396528,135.61587465235274,192.7699469645266,180.20415922277778,166.8276723053702,244.2491497875701,142.5067898124111,305.8620521030665,149.80305456029885,356.9359053382806,187.9057704659348
