scorer,,,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith
bodyparts,,,glottis_left_1,glottis_left_1,glottis_left_2,glottis_left_2,glottis_left_3,glottis_left_3,glottis_left_4,glottis_left_4,glottis_left_5,glottis_left_5,glottis_left_6,glottis_left_6,glottis_right_1,glottis_right_1,glottis_right_2,glottis_right_2,glottis_right_3,glottis_right_3,glottis_right_4,glottis_right_4,glottis_right_5,glottis_right_5,glottis_right_6,glottis_right_6,alar_edge_1,alar_edge_1,alar_edge_2,alar_edge_2,alar_edge_3,alar_edge_3,alar_edge_4,alar_edge_4,alar_edge_5,alar_edge_5,EG_1,EG_1,EG_2,EG_2,EG_3,EG_3,EG_4,EG_4,EG_5,EG_5
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ST901#011_rotated,img0042.png,298.44608555984996,200.89206089646353,291.1078353787221,222.3826507126238,289.0111924698284,246.49404416490117,293.7286390148392,262.7430267088272,293.20447828761576,280.56449143442353,300.54272846874363,293.66850961500904,298.44608555984996,201.41622162368697,305.7843357409779,222.90681143984722,308.9293001043184,243.34907980156066,308.9293001043184,261.6947052543804,305.78433574097784,277.41952707108305,301.5910499231905,292.62018816056224,247.07833429195472,238.10747252932646,267.5206026536681,234.96250816598592,287.96287101538155,234.96250816598592,306.30849646820127,233.39002598431563,325.1782826482445,234.4383474387625,216.15285138577286,215.0444005314959,252.31994156418892,195.65045362422933,292.6803175603924,185.69139980698435,329.89572919325525,198.27125726034643,358.72456919054343,220.28600780373012
labeled-data,ST901#011_rotated,img0065.png,298.44608555984996,200.89206089646353,291.1078353787221,222.3826507126238,287.4387102881581,246.49404416490117,291.6319961059455,262.7430267088272,293.20447828761576,280.56449143442353,300.54272846874363,293.66850961500904,298.44608555984996,201.41622162368697,305.7843357409779,222.90681143984722,308.9293001043184,243.34907980156066,310.50178228598867,262.2188659816038,305.78433574097784,277.41952707108305,301.5910499231905,292.62018816056224,244.45753065583762,239.6799547109967,265.4239597447745,237.0591510748796,287.96287101538155,236.01082962043273,306.30849646820127,234.96250816598592,325.70244337546785,236.01082962043273,215.62869065854946,214.52023980427248,250.74745938251868,193.55381071533566,292.15615683316895,186.21556053420775,330.9440506477021,197.747096533123,358.20040846332,219.23768634928325
labeled-data,ST901#011_rotated,img0106.png,298.44608555984996,200.89206089646353,291.1078353787221,222.3826507126238,287.4387102881581,246.49404416490117,291.6319961059455,262.7430267088272,292.1561568331689,280.56449143442353,300.54272846874363,293.66850961500904,298.44608555984996,201.41622162368697,305.7843357409779,222.90681143984722,308.9293001043184,243.34907980156066,310.50178228598867,262.2188659816038,305.78433574097784,277.41952707108305,301.5910499231905,292.62018816056224,244.45753065583762,239.6799547109967,264.37563829032763,237.05915107487965,286.9145495609347,237.58331180210303,305.7843357409779,235.4866688932093,325.1782826482445,238.63163325654983,214.0562084768792,213.47191834982564,249.69913792807188,191.45716780644196,292.6803175603924,183.59475689809065,330.41988992047874,195.1262928970059,360.8212120994371,217.14104344038958
labeled-data,ST901#011_rotated,img0140.png,298.44608555984996,200.89206089646353,291.1078353787221,222.3826507126238,287.4387102881581,246.49404416490117,291.1078353787221,262.2188659816038,292.1561568331689,281.08865216164696,300.54272846874363,293.66850961500904,298.44608555984996,201.41622162368697,305.7843357409779,222.90681143984722,308.9293001043184,243.34907980156066,310.50178228598867,262.2188659816038,305.78433574097784,277.41952707108305,301.5910499231905,292.62018816056224,243.93336992861418,239.6799547109967,263.85147756310414,237.58331180210303,285.8662281064879,238.10747252932646,305.26017501375446,234.96250816598592,324.65412192102104,239.15579398377326,213.53204774965576,211.89943616815538,249.69913792807188,191.45716780644196,292.15615683316895,180.97395326197355,331.46821137492554,193.02964998811223,360.8212120994371,217.14104344038958
labeled-data,ST901#011_rotated,img0342.png,298.44608555984996,200.89206089646353,291.1078353787221,222.3826507126238,286.3903888337113,246.49404416490117,290.58367465149865,262.7430267088272,292.1561568331689,281.08865216164696,300.54272846874363,293.66850961500904,298.44608555984996,201.41622162368697,305.7843357409779,222.90681143984722,308.9293001043184,243.34907980156066,310.50178228598867,262.2188659816038,305.78433574097784,277.41952707108305,302.6393713776373,292.62018816056224,243.93336992861418,239.6799547109967,262.80315610865733,237.58331180210303,285.8662281064879,238.10747252932646,305.26017501375446,234.96250816598592,324.65412192102104,239.15579398377326,211.4354048407621,210.32695398648514,248.650816473625,189.3605248975483,291.6319961059456,178.87731035307988,333.0406935565958,191.98132853366536,361.86953355388397,217.14104344038958
labeled-data,ST901#011_rotated,img0385.png,298.44608555984996,200.89206089646353,291.1078353787221,222.3826507126238,286.3903888337113,246.49404416490117,290.58367465149865,262.7430267088272,292.1561568331689,281.08865216164696,300.54272846874363,293.66850961500904,298.44608555984996,201.41622162368697,305.7843357409779,222.90681143984722,308.9293001043184,243.34907980156066,310.50178228598867,262.2188659816038,305.78433574097784,277.41952707108305,302.6393713776373,292.62018816056224,242.88504847416735,240.20411543822013,262.2789953814339,237.58331180210303,285.8662281064879,238.10747252932646,305.26017501375446,234.96250816598592,324.65412192102104,239.15579398377326,211.95956556798552,211.37527544093197,248.650816473625,189.3605248975483,291.6319961059456,179.4014710803033,331.992372102149,193.02964998811223,360.29705137221373,217.665204167613
labeled-data,ST901#011_rotated,img0490.png,298.44608555984996,200.89206089646353,291.1078353787221,222.3826507126238,285.34206737926445,246.49404416490117,290.58367465149865,262.7430267088272,292.1561568331689,281.08865216164696,300.54272846874363,293.66850961500904,298.44608555984996,201.41622162368697,305.7843357409779,222.90681143984722,308.9293001043184,243.34907980156066,310.50178228598867,262.2188659816038,305.26017501375446,277.41952707108305,302.6393713776373,292.62018816056224,242.88504847416735,241.7765976198904,262.2789953814339,237.58331180210303,285.8662281064879,238.10747252932646,305.26017501375446,234.96250816598592,324.65412192102104,239.15579398377326,211.95956556798552,211.37527544093197,248.650816473625,189.3605248975483,292.15615683316895,180.97395326197355,331.46821137492554,194.07797144255906,360.29705137221373,217.665204167613
labeled-data,ST901#011_rotated,img0620.png,298.44608555984996,200.89206089646353,291.1078353787221,222.3826507126238,285.34206737926445,246.49404416490117,289.5353531970518,263.2671874360507,292.1561568331689,281.08865216164696,300.54272846874363,293.66850961500904,298.44608555984996,201.41622162368697,305.7843357409779,222.90681143984722,308.9293001043184,243.34907980156066,310.50178228598867,262.2188659816038,306.30849646820127,277.41952707108305,303.68769283208417,292.62018816056224,242.88504847416735,241.7765976198904,261.7548346542105,238.10747252932646,285.8662281064879,238.10747252932646,305.26017501375446,234.96250816598592,324.65412192102104,239.15579398377326,211.95956556798552,211.37527544093197,248.650816473625,189.3605248975483,292.15615683316895,180.97395326197355,331.46821137492554,194.07797144255906,360.29705137221373,217.665204167613
