scorer,,,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith
bodyparts,,,glottis_left_1,glottis_left_1,glottis_left_2,glottis_left_2,glottis_left_3,glottis_left_3,glottis_left_4,glottis_left_4,glottis_left_5,glottis_left_5,glottis_right_1,glottis_right_1,glottis_right_2,glottis_right_2,glottis_right_3,glottis_right_3,glottis_right_4,glottis_right_4,glottis_right_5,glottis_right_5,alar_edge_1,alar_edge_1,alar_edge_2,alar_edge_2,alar_edge_3,alar_edge_3,alar_edge_4,alar_edge_4,alar_edge_5,alar_edge_5,EG_1,EG_1,EG_2,EG_2,EG_3,EG_3,EG_4,EG_4,EG_5,EG_5,thyroid_1,thyroid_1,thyroid_2,thyroid_2,thyroid_3,thyroid_3,thyroid_4,thyroid_4,thyroid_5,thyroid_5,ventral_edge_1,ventral_edge_1,ventral_edge_2,ventral_edge_2,ventral_edge_3,ventral_edge_3
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,190905_fem891_006,img0224.png,356.7972572409624,104.85468977772659,356.3581745996436,117.58808637597258,355.9190919583247,131.19964825685625,355.48000931700585,142.61579693114575,355.04092667568705,151.83653239884114,357.2363398822812,105.29377241904542,355.9190919583247,117.14900373465377,356.3581745996436,131.19964825685625,355.04092667568705,141.29854900718928,355.48000931700585,152.27561504015995,330.8913814031515,145.68937542037756,340.9902821534846,149.20203655092817,351.9673481864553,151.3974497575223,362.94441421942594,151.83653239884114,373.4823976110778,148.76295390960934,312.4499104677608,159.3009373012612,333.08679460974565,171.59525125818837,353.2845961104117,179.49873880192726,376.99505874162844,175.10791238873898,397.6319428836133,164.13084635576828,291.8130263257759,188.2803916283038,318.5970674462244,209.35635841160752,348.89376969722343,217.2598459553464,384.45946364404847,208.91727577028868,409.4871741992216,190.91488747621676,91.59134774677634,188.28039163484664,101.25116585579055,222.967920299034,168.86989261888996,215.94259803793275
labeled-data,190905_fem891_006,img0262.png,356.7972572409624,103.53744185377012,355.9190919583247,117.14900373465377,349.77193497986116,130.76056561553742,348.0156044145858,142.61579693114575,348.89376969722343,152.71469768147878,355.9190919583247,103.97652449508894,355.9190919583247,117.14900373465377,359.87083573019413,131.19964825685625,362.944414219426,141.29854900718928,359.4317530888753,152.27561504015995,330.0132161205139,147.00662334433403,338.79486894689046,150.95836711620348,348.0156044145858,153.59286296411645,358.5535878062377,154.91011088807292,369.0915711978895,152.71469768147878,312.4499104677608,161.93543314917414,331.76954668578924,172.473416540826,353.7236787517306,182.1332346498402,379.1904719482226,176.42516031269545,399.38827344888864,164.13084635576828,292.69119160841353,189.15855691094146,319.475232728862,209.35635841160752,349.3328523385423,217.6989285966652,384.89854628536733,209.79544105292632,410.80442212317814,191.7930527588544,85.00510812699393,193.11030068935375,98.61667000787757,224.72425085776646,166.67447941229582,217.2598459553464
labeled-data,190905_fem891_006,img0299.png,356.3581745996436,101.7811112884948,351.52826554513643,116.70992109333494,344.942025925354,130.32148297421858,344.5029432840352,142.61579693114575,346.2592738493105,153.59286296411645,355.9190919583247,103.53744185377012,357.6754225236,117.14900373465377,362.06624893678827,130.76056561553742,366.01799270865774,141.29854900718928,361.18808365415066,152.71469768147878,326.06147234864443,150.51928447488464,337.0385383816151,153.15378032279762,346.2592738493105,155.34919352939175,355.48000931700585,157.5446067359859,367.7743232739331,156.2273588120294,307.1809187719349,164.13084635576828,332.64771196842685,178.6205735192896,353.7236787517306,185.206813139072,380.94680251349786,177.74240823665193,402.90093457943925,164.13084635576828,292.69119160841353,190.47580483489793,320.3533980114997,211.55177161820166,350.65010026249877,219.01617652062174,385.33762892668614,210.23452369424518,412.1216700471346,192.67121804149207,77.54070322457386,194.42754861331022,95.98217415996461,226.04149878172296,165.35723148833935,218.57709387930288
labeled-data,190905_fem891_006,img0325.png,356.3581745996436,100.90294600585715,349.77193497986116,116.27083845201611,342.7466127187599,130.76056561553742,343.18569536007874,142.61579693114575,344.06386064271635,154.03194560543525,356.3581745996436,103.53744185377012,358.9926704475565,117.14900373465377,362.944414219426,131.19964825685625,367.3352406326142,141.29854900718928,362.06624893678827,152.71469768147878,322.9878938594127,152.27561504015995,335.72129045765865,153.59286296411645,346.2592738493105,154.91011088807292,356.7972572409624,156.66644145334823,369.0915711978895,156.2273588120294,304.5464229240219,165.00901163840595,331.76954668578924,181.69415200852137,353.2845961104117,186.96314370434732,380.94680251349786,177.74240823665193,404.65726514471453,164.13084635576828,292.69119160841353,192.67121804149207,320.3533980114997,212.42993690083932,351.0891829038176,219.89434180325935,385.77671156800494,211.11268897688285,412.1216700471346,192.67121804149207,76.22345530061737,196.6229618133615,96.42125680128343,226.9196640643606,164.91814884702052,219.0161765206217
labeled-data,190905_fem891_006,img0393.png,355.9190919583247,100.46386336453833,349.77193497986116,116.27083845201611,341.8684474361222,130.76056561553742,343.18569536007874,142.61579693114575,344.06386064271635,154.03194560543525,356.7972572409624,103.53744185377012,358.9926704475565,117.14900373465377,363.3834968607448,131.19964825685625,368.2134059152519,141.29854900718928,362.06624893678827,152.71469768147878,322.5488112180938,153.15378032279762,335.72129045765865,153.59286296411645,345.8201912079917,153.59286296411645,356.7972572409624,156.2273588120294,369.53065383920836,155.34919352939175,302.7900923587466,165.00901163840595,331.76954668578924,182.57231729115904,354.60184403436824,188.2803916283038,382.70313307877313,179.05965616060843,404.65726514471453,164.13084635576828,292.69119160841353,193.98846596544854,321.23156329413735,213.7471848247958,351.52826554513643,220.3334244445782,385.77671156800494,211.11268897688285,413.4389179710911,193.54938332412974,75.78437265929855,197.06204445468035,97.2994220839211,226.9196640643606,165.79631412965819,218.57709387930288
labeled-data,190905_fem891_006,img0574.png,355.04092667568705,100.46386336453834,348.89376969722343,116.70992109333497,339.67303422952807,131.19964825685625,341.4293647948034,142.61579693114575,343.18569536007874,154.03194560543525,356.7972572409624,103.09835921245129,359.4317530888753,117.58808637597258,363.8225795020636,130.76056561553742,368.6524885565707,141.29854900718928,362.94441421942594,152.71469768147878,322.5488112180938,153.15378032279762,335.72129045765865,153.15378032279762,344.942025925354,152.71469768147878,355.9190919583247,155.34919352939175,368.6524885565707,155.7882761707106,302.7900923587466,165.00901163840595,331.76954668578924,182.57231729115904,357.6754225236,188.71947426962262,384.02038100272966,179.93782144324607,408.16992627526514,164.13084635576828,292.69119160841353,194.8666312480862,321.23156329413735,213.7471848247958,352.4064308277741,220.3334244445782,386.2157942093238,211.55177161820166,413.4389179710911,193.54938332412974,76.22345530061737,197.50112709599918,97.73850472523992,226.9196640643606,165.79631412965819,219.0161765206217
labeled-data,190905_fem891_006,img0712.png,355.9190919583247,100.46386336453833,348.8937696972235,116.27083845201611,341.4293647948034,131.19964825685625,342.74661271875993,142.61579693114575,343.62477800139754,154.4710282467541,357.2363398822812,103.53744185377012,359.87083573019413,117.58808637597258,363.8225795020636,131.19964825685625,368.2134059152519,141.29854900718928,362.06624893678827,152.27561504015995,323.4269765007315,152.71469768147878,336.1603730989775,155.34919352939175,347.576521773267,155.34919352939175,357.6754225236,157.54460673598587,369.53065383920836,154.91011088807292,306.74183613061604,164.13084635576828,331.76954668578924,178.6205735192896,356.7972572409624,185.64589578039082,383.58129836141086,178.6205735192896,404.2181825033957,162.8135984318118,292.2521089670947,193.98846596544854,321.23156329413735,213.7471848247958,351.9673481864553,219.45525916194055,386.2157942093238,211.11268897688285,412.1216700471346,192.67121804149207,80.61428171380565,196.6229618133615,97.73850472523992,224.28516821644766,166.23539677097702,216.82076331402757
labeled-data,190905_fem891_006,img0867.png,357.2363398822812,100.46386336453833,356.3581745996436,116.70992109333494,355.04092667568705,130.76056561553742,354.60184403436824,142.61579693114575,354.16276139304944,154.03194560543525,357.2363398822812,103.97652449508894,356.7972572409624,117.14900373465375,355.9190919583247,131.19964825685625,355.04092667568705,141.29854900718928,353.2845961104117,151.3974497575223,330.0132161205139,146.5675407030152,341.8684474361222,150.95836711620348,352.8455134690929,152.27561504015995,361.62716629546946,152.27561504015995,370.8479017631648,149.64111919224698,304.10734028270303,158.42277201862353,329.13505083787624,172.03433389950717,350.21101762117996,177.74240823665193,380.50771987217905,176.42516031269545,399.38827344888864,163.25268107313062,292.2521089670947,189.59763955226026,319.475232728862,210.23452369424518,349.77193497986116,217.6989285966652,384.89854628536733,208.9172757702887,410.3653394818593,191.7930527588544,90.71318246413868,190.47580483489793,99.93391793183406,222.96792029249116,167.11356205361466,214.62535010743343
