scorer,,,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith
bodyparts,,,glottis_left_1,glottis_left_1,glottis_left_2,glottis_left_2,glottis_left_3,glottis_left_3,glottis_left_4,glottis_left_4,glottis_left_5,glottis_left_5,glottis_right_1,glottis_right_1,glottis_right_2,glottis_right_2,glottis_right_3,glottis_right_3,glottis_right_4,glottis_right_4,glottis_right_5,glottis_right_5,alar_edge_1,alar_edge_1,alar_edge_2,alar_edge_2,alar_edge_3,alar_edge_3,alar_edge_4,alar_edge_4,alar_edge_5,alar_edge_5,EG_1,EG_1,EG_2,EG_2,EG_3,EG_3,EG_4,EG_4,EG_5,EG_5,thyroid_1,thyroid_1,thyroid_2,thyroid_2,thyroid_3,thyroid_3,thyroid_4,thyroid_4,thyroid_5,thyroid_5,ventral_edge_1,ventral_edge_1,ventral_edge_2,ventral_edge_2,ventral_edge_3,ventral_edge_3
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,190906_310_006_rotated,img0052.png,343.58266890314803,122.37498096826005,341.7875902676898,134.04299252671854,339.9925116322315,143.9159250217387,338.6462026556379,152.44254854016523,336.85112402017967,160.5204023997272,343.13389924428344,121.92621173737558,341.33882060882524,133.59422286785397,340.4412812910961,142.56961604514504,338.6462026556379,150.19870024584247,336.85112402017967,157.82778444653988,306.78355687625464,159.6228630819981,319.79787698332666,159.6228630819981,331.465888113805,156.93024512881078,343.13389924428344,160.07163274086264,359.73837662227197,160.07163274086264,282.9987649564332,172.63718318907019,304.09093892306726,182.0613460252258,328.32450050175316,186.54904261387134,354.35314071589727,183.856424660684,383.9719382009578,177.1248797777157,257.8676640600182,199.56336272094342,287.0376918862142,220.6555366875774,325.63188254856584,227.8358512294103,370.5088484350212,227.8358512294103,412.2444267094247,213.02645248688003,12.390660661107276,226.93831148370109,16.878357249752817,252.51818203898065,95.41304755104974,240.85017101549727
labeled-data,190906_310_006_rotated,img0322.png,342.68512958541885,122.37498096826005,342.2363599265543,134.04299252671854,339.9925116322315,143.9159250217387,339.09497231450246,152.44254854016523,336.85112402017967,160.5204023997272,342.2363599265544,121.92621173737558,343.13389924428344,133.59422286785397,339.543741973367,140.77453740968684,338.6462026556379,149.7499305869779,336.85112402017967,157.82778444653988,307.2323265351191,160.5204023997272,320.2466466421912,160.96917205859177,331.465888113805,158.27655410540444,344.03143856201257,161.4179417174563,358.39206764567825,161.8667113763209,282.54999529756867,175.32980114225748,304.9884782407963,185.20273363727767,327.87573084288863,189.24166056705866,353.45560139816814,186.54904261387134,382.62562922436416,177.1248797777157,256.5213550834245,200.90967169753708,286.58892222734966,220.20676702871287,326.0806522074304,227.83585122941028,369.6113091172921,227.83585122941028,411.7956570505601,213.9239918046091,13.288199978836381,226.93831148370109,18.22466622634648,252.9669516978452,97.20812618650797,240.4014013566327
labeled-data,190906_310_006_rotated,img0598.png,340.8900509499607,121.92621130939548,339.543741973367,133.59422286785397,339.09497231450246,143.9159250217387,338.1974329967734,152.44254854016523,335.9535847024506,160.07163274086264,340.8900509499607,121.92621173737558,340.4412812910961,132.69668355012487,339.543741973367,140.77453740968684,338.6462026556379,149.7499305869779,336.40235436131513,156.48147546994622,306.7835568762546,161.86671137632086,322.04172527764945,162.31548103518543,334.15850606699235,159.6228630819981,345.3777475386062,162.31548103518543,359.2896069634073,162.76425069404996,281.203686320975,178.91995841317393,302.295860287609,186.99781227273587,326.97819152515945,192.38304817911052,351.6605227627099,189.6904302259232,381.2793202477705,180.26626738976756,256.07258542456,201.80721101526615,285.69138290962053,222.00184566417107,325.18311288970125,229.18216020600394,368.713769799563,228.28462088827482,410.44934807396646,214.8215311223382,15.083278614294606,226.48954182483652,24.507441450450237,254.31326067443885,103.04213175174715,239.5038620389036
labeled-data,190906_310_006_rotated,img0803.png,340.8900509499607,121.92621130939548,339.543741973367,133.59422286785397,337.2998936790442,143.9159250217387,337.7486633379088,152.44254854016523,335.9535847024506,160.07163274086264,340.8900509499607,121.92621173737558,342.6851295854189,131.79914423239575,341.7875902676898,139.87699809195772,339.9925116322315,149.30116092811335,337.2998936790442,156.03270581108166,307.2323265351191,162.76425069404996,322.9392645953785,161.86671137632086,334.6072757258569,158.72532376426898,347.62159583292896,161.4179417174563,360.18714628113645,162.76425069404996,281.65245597983954,177.57364943658027,304.09093892306726,186.99781227273587,328.32450050175316,191.48550886138142,355.69944969249093,186.99781227273587,382.62562922436416,178.02241909544483,259.6627426954764,201.80721101526615,286.14015256848506,221.55307600530654,326.5294218662949,227.38708157054572,370.0600787761566,226.04077259395206,411.7956570505601,212.12891316915088,13.736969637700945,225.14323284824286,21.366053838398358,252.51818203898065,101.24705311628895,239.95263169776817
labeled-data,190906_310_006_rotated,img0816.png,340.8900509499607,121.92621130939548,339.09497231450246,133.59422243987387,337.2998936790442,143.9159250217387,337.7486633379088,152.44254854016523,335.9535847024506,160.07163274086264,340.8900509499607,121.92621173737558,341.7875902676898,131.3503745735312,343.13389924428344,139.87699809195772,343.13389924428344,148.40362161038425,338.1974329967734,156.48147546994622,306.7835568762546,164.11055967064362,322.9392645953785,162.31548103518543,333.7097364081278,159.17409342313354,347.1728261740644,162.31548103518543,361.5334552577301,163.6617900117791,280.3061470032459,177.57364943658027,304.09093892306726,188.7928909081941,326.97819152515945,192.83181783797508,352.1092924215745,191.03673920251686,380.8305505889059,181.1638067074967,259.6627426954764,201.80721101526615,286.14015256848506,221.55307600530654,326.0806522074304,228.73339054713938,370.0600787761566,226.48954225281662,411.7956570505601,212.12891316915088,16.878357249752817,225.59200250710742,24.507441450450237,252.51818203898065,103.93967106947628,239.5038620389036
labeled-data,190906_310_006_rotated,img0929.png,340.8900509499607,121.92621130939548,336.85112402017967,133.14545278100934,335.50481504358606,143.46715536287417,335.0560453847215,152.44254854016523,335.9535847024506,160.07163274086264,340.8900509499607,121.92621173737558,343.58266890314803,130.00406559693755,345.3777475386062,139.42822843309318,344.03143856201257,148.40362161038425,339.543741973367,156.93024512881078,308.57863551171283,160.07163274086264,324.2855735719722,159.6228630819981,335.9535847024506,157.37901478767532,348.5191351506581,158.72532376426898,362.8797642343238,160.96917205859177,283.89630427416233,173.98349216566382,307.2323265351191,184.30519431954855,332.3634274315341,186.99781227273587,355.2506800336264,184.7539639784131,381.7280899066351,176.67611011885117,265.49674826071566,198.6658234032143,291.9741581337243,217.51414907552555,328.7732701606177,223.7969242996293,372.75269672934394,222.00184566417107,412.2444267094247,208.98752555709902,11.044351684513622,223.34815421278464,12.839430319971832,249.82556408579333,95.41304755104974,239.05509238003904
labeled-data,190906_310_006_rotated,img1162.png,340.8900509499607,121.92621130939548,334.6072757258569,132.69668312214478,333.2609667492633,143.46715536287417,333.7097364081278,152.44254854016523,336.40235436131513,160.96917205859177,340.4412812910961,121.92621173737558,343.58266890314803,130.00406559693755,346.27528685633536,138.97945877422862,344.03143856201257,149.30116092811335,339.543741973367,157.37901478767532,308.57863551171283,160.07163274086264,324.73434323083677,158.72532376426898,335.9535847024506,157.37901478767532,348.5191351506581,158.27655410540444,363.7773035520529,158.72532376426898,285.69138290962053,173.08595284793472,311.7200231237647,182.9588853429549,333.7097364081278,186.54904261387134,357.04575866908453,182.9588853429549,382.62562922436416,175.3298011422575,265.49674826071566,199.11459306207882,296.4618547223698,216.1678400989319,328.7732701606177,224.24569395849383,374.09900570593766,220.6555366875774,413.1419660271538,207.64121658050536,11.044351684513622,223.34815421278464,16.42958759088826,249.82556408579333,98.10566550423707,238.6063227211745
labeled-data,190906_310_006_rotated,img1260.png,339.543741973367,121.92621130939548,333.7097364081278,132.69668312214478,331.91465777266956,143.46715536287417,331.0171184549405,152.44254854016523,334.15850606699235,160.96917205859177,339.09497231450246,121.92621173737558,343.58266890314803,129.555295938073,345.82651719747076,138.53068911536405,342.68512958541885,149.7499305869779,339.9925116322315,158.27655410540444,306.33478721739004,163.6617900117791,323.38803425424305,163.6617900117791,336.40235436131513,161.86671137632086,348.9679048095227,162.31548103518543,363.7773035520529,162.31548103518543,282.54999529756867,176.67611011885114,309.92494448830644,187.44658193160043,332.8121970903986,191.03673920251686,356.59698901022,186.99781227273587,381.7280899066351,178.47118875430937,263.2528999663929,201.3584413564016,287.0376918862142,220.20676702871287,328.7732701606177,226.93831191168115,372.3039270704794,222.89938498190017,412.69319636828925,208.53875589823446,12.390660661107283,225.59200250710742,23.609902132721125,249.82556408579333,103.49090141061171,237.26001374458085
