scorer,,,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith
bodyparts,,,glottis_left_1,glottis_left_1,glottis_left_2,glottis_left_2,glottis_left_3,glottis_left_3,glottis_left_4,glottis_left_4,glottis_left_5,glottis_left_5,glottis_left_6,glottis_left_6,glottis_right_1,glottis_right_1,glottis_right_2,glottis_right_2,glottis_right_3,glottis_right_3,glottis_right_4,glottis_right_4,glottis_right_5,glottis_right_5,glottis_right_6,glottis_right_6,alar_edge_1,alar_edge_1,alar_edge_2,alar_edge_2,alar_edge_3,alar_edge_3,alar_edge_4,alar_edge_4,alar_edge_5,alar_edge_5,EG_1,EG_1,EG_2,EG_2,EG_3,EG_3,EG_4,EG_4,EG_5,EG_5
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ST306#004_rotated,img0107.png,289.75425089367945,239.60640042143285,285.9837358205782,269.0164179916226,285.2296328059579,291.6395084302301,285.229632805958,314.2625988688376,284.4755297913377,333.1151742343438,281.4591177328567,351.96774959985004,290.50835390829974,241.11460645067334,288.24604486443894,268.26231497700235,287.4919418498187,293.9018174740908,285.9837358205782,315.77080489807804,285.229632805958,335.3774832782046,282.21322074747695,352.7218526144703,204.54061024159125,282.59027225478707,240.73755494336325,273.54103607934405,284.4755297913377,278.0656541670656,314.6396503761477,279.57386019630604,344.033959374114,284.94676496075374,174.07559940827124,247.94592063792408,229.29836835124684,218.0957752633427,289.7449127347742,215.11076072588455,347.95269621520794,230.7820870475398,391.235407008351,271.82603693758927
labeled-data,ST306#004_rotated,img0260.png,289.00014787905917,241.11460645067334,285.9837358205782,269.0164179916226,282.9673237620972,291.6395084302301,284.4755297913377,314.2625988688376,284.4755297913377,333.1151742343438,279.196808688996,353.47595562909055,290.50835390829974,241.11460645067334,289.75425089367945,268.26231497700235,285.9837358205782,293.9018174740908,285.229632805958,316.5249079126983,284.4755297913377,335.3774832782046,279.9509117036162,354.98416165833106,203.78650722697097,283.3443752694073,238.47524589950245,275.04924210858456,284.4755297913377,278.8197571816858,313.8855473615275,281.08206622554655,343.2877057397494,287.1855258638474,172.58309213954217,248.6921742722886,230.7908756199759,218.84202889770722,291.9836736378678,217.34952162897815,347.20644258084343,231.5283406819043,394.9666751801737,271.8260369375892
labeled-data,ST306#004_rotated,img0337.png,283.72142677671746,241.11460645067334,279.196808688996,269.7705210062428,275.4262936158947,291.6395084302301,269.39346949893275,315.0167018834578,270.9016755281732,335.3774832782046,273.9180875866542,354.98416165833106,283.72142677671746,241.11460645067336,292.7706629521605,269.01641799162263,295.78707501064144,293.9018174740908,290.50835390829974,316.5249079126983,286.7378388351985,335.3774832782046,273.163984572034,357.2464707021918,195.49137406614824,287.11489034250855,234.7047308264012,281.83616924016684,277.6886026597555,284.0984782840276,310.1150322884262,286.3607873278883,341.7873589024767,293.1477144594706,156.91176581788693,250.18468154101768,218.85081747014334,218.0957752633427,282.2823763911288,215.11076072588455,346.46018894647887,231.5283406819043,396.45918244890277,277.049812378141
labeled-data,ST306#004_rotated,img0367.png,276.9344996451352,241.86870946529362,273.9180875866542,269.0164179916226,266.3770574404517,293.1477144594706,263.3606453819707,315.77080489807804,267.13116045507195,336.1315862928248,271.6557785427935,356.4923676875716,277.6886026597555,242.62281247991385,282.21322074747695,268.26231497700235,286.7378388351985,297.67233254719207,285.229632805958,317.27901092731855,282.21322074747695,336.1315862928248,273.163984572034,358.7546767314323,193.98316803690776,297.67233254719207,232.44242178254046,287.86899335712883,275.42629361589474,293.1477144594706,307.8527232445655,293.1477144594706,340.27915287323617,302.19695063491355,150.1954831086061,248.6921742722886,212.88078839522706,218.0957752633427,280.78986912239975,211.37949255406187,347.20644258084343,229.28957977881072,403.17546515818356,271.0797833032247
labeled-data,ST306#004_rotated,img0485.png,276.9344996451352,241.86870946529362,273.9180875866542,269.0164179916226,266.3770574404517,293.1477144594706,263.3606453819707,315.77080489807804,267.13116045507195,336.1315862928248,269.39346949893275,357.2464707021918,277.6886026597555,242.62281247991385,282.21322074747695,268.26231497700235,286.7378388351985,297.67233254719207,282.96732376209724,317.27901092731855,279.9509117036162,336.88568930744503,273.163984572034,358.7546767314323,194.73727105152798,299.1805385764326,230.18011273867972,289.37719938636934,274.67219060127445,295.41002350333133,307.8527232445655,293.1477144594706,340.27915287323617,305.2133626933946,150.1954831086061,248.6921742722886,212.13453476086255,216.60326799461362,279.2973618536707,206.15571711351015,346.46018894647887,227.05081887571714,405.4142260612772,271.0797833032247
labeled-data,ST306#004_rotated,img0556.png,276.9344996451352,241.86870946529362,273.9180875866542,269.0164179916226,265.62295442583144,293.9018174740908,262.60654236735047,315.0167018834578,265.6229544258315,336.1315862928248,269.39346949893275,357.2464707021918,279.9509117036162,242.62281247991385,282.21322074747695,268.26231497700235,285.229632805958,297.67233254719207,282.96732376209724,317.27901092731855,279.9509117036162,336.88568930744503,273.9180875866542,358.7546767314323,194.73727105152798,299.9346415910528,230.18011273867972,289.37719938636934,274.67219060127445,295.41002350333133,307.0986202299452,293.1477144594706,341.03325588785646,306.7215687226351,150.1954831086061,248.6921742722886,212.13453476086255,216.60326799461362,279.2973618536707,206.15571711351015,346.46018894647887,226.30456524135258,405.4142260612772,270.33352966886014
labeled-data,ST306#004_rotated,img0730.png,273.9180875866542,242.62281247991385,271.6557785427934,269.0164179916226,265.62295442583144,293.9018174740908,262.60654236735047,315.0167018834578,265.6229544258315,336.8856893074451,268.63936648431246,357.2464707021918,276.9344996451352,243.37691549453413,280.70501471823644,268.26231497700235,285.229632805958,297.67233254719207,283.72142677671746,317.27901092731855,279.9509117036162,336.88568930744503,273.9180875866542,358.7546767314323,193.98316803690776,300.68874460567304,230.18011273867972,289.37719938636934,273.9180875866542,298.4264355618123,306.34451721532497,296.91822953257184,339.52504985861594,307.4756717372553,150.94173674297065,248.6921742722886,212.13453476086255,216.60326799461362,277.0586009505771,206.15571711351015,346.46018894647887,226.30456524135258,405.4142260612772,270.33352966886014
labeled-data,ST306#004_rotated,img1061.png,273.9180875866542,242.62281247991385,271.6557785427934,269.0164179916226,264.8688514112112,293.9018174740908,261.09833633810996,315.0167018834578,264.114748396591,336.8856893074451,267.88526346969223,358.000573716812,277.6886026597555,244.13101850915436,280.70501471823644,268.26231497700235,288.24604486443894,297.67233254719207,283.72142677671746,317.27901092731855,279.196808688996,336.88568930744503,273.9180875866542,358.7546767314323,194.73727105152798,301.4428476202933,230.18011273867972,289.37719938636934,273.163984572034,298.4264355618123,307.0986202299452,296.91822953257184,338.7709468439957,308.9838777664958,150.94173674297065,248.6921742722886,212.13453476086255,216.60326799461362,271.8348255100253,206.15571711351015,343.4751744090207,224.065804338259,406.1604796956417,269.58727603449563
