scorer,,,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith,SamKSmith
bodyparts,,,glottis_left_1,glottis_left_1,glottis_left_2,glottis_left_2,glottis_left_3,glottis_left_3,glottis_left_4,glottis_left_4,glottis_left_5,glottis_left_5,glottis_left_6,glottis_left_6,glottis_right_1,glottis_right_1,glottis_right_2,glottis_right_2,glottis_right_3,glottis_right_3,glottis_right_4,glottis_right_4,glottis_right_5,glottis_right_5,glottis_right_6,glottis_right_6,alar_edge_1,alar_edge_1,alar_edge_2,alar_edge_2,alar_edge_3,alar_edge_3,alar_edge_4,alar_edge_4,alar_edge_5,alar_edge_5,EG_1,EG_1,EG_2,EG_2,EG_3,EG_3,EG_4,EG_4,EG_5,EG_5
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ST045#005_rotated,img0084.png,314.07517947573797,364.97993178451134,301.7711515969737,380.0181880807787,305.87249422322844,396.42355858579776,318.17652210199276,413.5124861951899,320.22719341512015,430.60141380458475,320.22719341512015,449.05745562273114,316.12585078886536,365.6634888888844,330.480549980757,377.9675167676486,332.5312212938844,395.7400014814192,325.6956502501265,412.14537198643825,320.9107505194959,429.23429959583314,320.9107505194959,448.37389851835536,249.82081166441347,444.956112996477,281.2644384657,453.1587982489863,312.7080652669864,447.00678430960386,344.15169206827284,451.1081269358583,375.5953188695594,447.6903414139791,219.74429907187857,470.9312829627574,264.85906796068093,501.00779555529186,318.8600792063685,510.57759501655244,366.02551940829824,497.59001003341206,408.4060598795975,472.29839717150736
labeled-data,ST045#005_rotated,img0164.png,314.07517947573797,364.97993178451134,301.7711515969737,380.0181880807787,303.13826580572527,399.157787003301,314.07517947573797,414.19604329956576,320.22719341512015,430.60141380458475,320.22719341512015,449.05745562273114,316.12585078886536,365.6634888888844,330.480549980757,377.9675167676486,331.16410708513285,395.7400014814192,330.480549980757,412.82892909081403,321.5943076238717,427.8671853870816,320.9107505194959,448.37389851835536,249.82081166441347,444.2725558921012,281.2644384657,453.1587982489863,312.7080652669864,447.00678430960386,344.15169206827284,451.1081269358583,375.5953188695594,447.6903414139791,219.74429907187857,469.5641687540058,264.1755108563051,501.69135265966764,318.1765221019927,512.6282663296826,366.02551940829824,501.007795555294,409.08961698397314,473.6655113802623
labeled-data,ST045#005_rotated,img0166.png,314.07517947573797,364.97993178451134,301.0875944925979,380.70174518515455,303.13826580572527,399.157787003301,312.7080652669864,414.87960040394154,320.22719341512015,430.60141380458475,320.22719341512015,449.05745562273114,316.12585078886536,365.6634888888844,331.8476641895086,377.9675167676486,332.5312212938844,395.0564443770434,329.7969928763812,411.4618148820624,321.5943076238717,427.8671853870816,320.22719341512015,447.6903414139796,249.13725456003766,444.956112996477,281.9479955700757,453.1587982489863,312.7080652669864,446.323227205228,344.15169206827284,451.1081269358583,375.5953188695594,447.6903414139791,219.74429907187857,469.5641687540058,264.1755108563051,501.69135265966764,318.1765221019927,512.6282663296826,366.709076512674,501.007795555294,409.08961698397314,474.3490684846381
labeled-data,ST045#005_rotated,img0319.png,314.07517947573797,364.97993178451134,298.3533660750947,380.0181880807787,301.7711515969737,399.157787003301,310.657393953859,414.87960040394154,317.4929649976169,430.60141380458475,320.22719341512015,449.05745562273114,316.12585078886536,365.6634888888844,333.898335502636,377.9675167676486,335.94900681576337,395.0564443770434,331.16410708513285,411.4618148820624,321.5943076238717,427.8671853870816,320.22719341512015,447.6903414139796,247.0865832469103,444.95611299647703,279.8973242569483,456.5765837708652,311.34095105823485,449.0574556227312,343.4681349638971,451.7916840402341,374.91176176518354,449.74101272710647,219.06074196750276,471.6148400671332,264.1755108563051,501.69135265966764,318.1765221019927,513.3118234340584,366.709076512674,501.007795555294,409.08961698397314,475.03262558901395
labeled-data,ST045#005_rotated,img0479.png,314.07517947573797,364.97993178451134,298.3533660750947,380.0181880807787,299.03692317947053,399.157787003301,307.9231655363559,415.56315750831743,317.4929649976169,430.60141380458475,320.22719341512015,449.05745562273114,316.12585078886536,365.6634888888844,333.898335502636,377.9675167676486,338.6832352332666,395.05644437704336,333.898335502636,412.82892909081403,324.32853604137495,427.8671853870815,321.5943076238717,447.6903414139796,246.4030261425345,444.95611299647703,279.8973242569483,456.5765837708652,310.657393953859,451.7916840402344,342.7845778595213,452.4752411446099,375.5953188695594,451.1081269358581,219.06074196750276,472.9819542758848,262.1248395431777,505.10913818154665,318.86007920636854,516.0460518515616,366.709076512674,501.007795555294,409.08961698397314,477.76685400651706
labeled-data,ST045#005_rotated,img0721.png,314.07517947573797,364.97993178451134,299.03692317947053,382.0688593939061,296.98625186634314,399.157787003301,303.8218229101011,416.2467146126932,317.4929649976169,430.60141380458475,320.22719341512015,449.05745562273114,317.4929649976169,365.6634888888844,332.5312212938844,378.65107387202437,340.7339065463939,394.3728872726675,337.99967812889076,412.828929090814,329.7969928763812,427.86718538708146,322.9614218326233,447.6903414139795,246.4030261425345,444.95611299647703,280.58088136132415,456.5765837708652,310.657393953859,453.158798248986,344.15169206827284,452.47524114460987,376.2788759739352,449.74101272710647,217.0100706543754,476.39973979776374,260.75772533442614,507.15980949467405,318.86007920636854,516.7296089559354,369.4433049301772,501.69135265966986,409.08961698397314,478.4504111108929
labeled-data,ST045#005_rotated,img0811.png,312.70806526698635,364.97993178451134,298.3533660750947,380.70174518515455,296.98625186634314,399.157787003301,303.82182291010105,416.24671461269577,314.7587365801138,430.6014138045848,320.22719341512015,449.05745562273114,317.4929649976169,365.6634888888844,331.8476641895086,378.65107387202437,340.7339065463939,394.3728872726675,337.99967812889076,412.828929090814,329.7969928763812,427.86718538708146,326.3792073545022,447.6903414139795,246.4030261425345,443.5889987877254,280.58088136132415,453.1587982489863,311.34095105823485,452.47524114461015,344.15169206827284,452.47524114460987,376.2788759739352,449.74101272710647,214.959399341248,478.4504111108911,260.0741682300503,509.21048080780145,316.80940789324114,518.7802802690628,368.0761907214256,501.69135265966986,409.773174088349,479.1339682152686
labeled-data,ST045#005_rotated,img0904.png,312.70806526698635,364.97993178451264,298.3533660750947,380.70174518515455,296.98625186634314,399.157787003301,303.13826580572527,416.9302717170716,314.07517947573797,430.6014138045848,320.22719341512015,449.05745562273114,317.4929649976169,366.3470459932602,331.8476641895086,378.65107387202437,340.05034944201816,393.68933016829175,337.99967812889076,412.828929090814,329.7969928763812,427.86718538708146,327.06276445887806,448.3738985183553,245.7194690381587,442.90544168334964,280.58088136132415,449.74101272710726,312.0245081626106,449.0574556227312,344.8352491726487,451.1081269358583,376.2788759739352,449.0574556227307,212.90872802812063,482.55175373714593,255.9728256037956,514.6789376428078,317.4929649976169,520.8309515821902,368.0761907214256,503.0584668684214,410.45673119272476,483.91886794589925
